trigger_sim_vec,A0_sim_vec,A1_sim_vec,TMP_sim_vec,LOC_sim_vec,aux_arg_sim_vec,discourse-distance,sentence-distance,context_sts,event_sim_strict,event_sts,trigger_sts,trigger_sim_strict,A0_sim_strict,A1_sim_strict,TMP_sim_strict,LOC_sim_strict,aux_arg_sim_strict,same_sentence,coreferent
0.0,0.0,0.0,0.0,0.0,0.0,0.38055555555555554,0.2222222222222222,0.2171445025,0.0,0.223461735,0.223461735,0.0,0.0,0.0,0.0,0.0,0.0,false,true
0.0,0.0,0.0,0.0,0.0,0.0,0.3972222222222222,0.2222222222222222,0.2171445025,0.0,0.25977757749999997,0.25977757749999997,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.28055555555555556,0.2222222222222222,0.2171445025,0.0,0.23642213499999998,0.23642213499999998,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.6666666666666666,0.31391035749999996,0.0,0.25977757749999997,0.25977757749999997,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.8861111111111111,0.6666666666666666,0.31391035749999996,0.0,0.27223857500000004,0.27223857500000004,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.1807660162448883,0.0,0.0,0.0,0.0,0.0,0.7277777777777777,0.4444444444444444,0.35477137999999997,0.0,0.425178285,0.425178285,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.3933946192264557,0.0,0.0,0.0,0.0,0.0,0.7388888888888889,0.4444444444444444,0.35477137999999997,0.0,0.33424625500000005,0.33424625500000005,0.0,0.0,0.0,0.0,0.0,0.0,false,false
1.0000001192092896,0.0,0.0,0.0,0.0,0.0,0.7277777777777777,0.4444444444444444,0.35477137999999997,1.0,0.9999998999999999,0.9999998999999999,1.0,0.0,0.0,0.0,0.0,0.0,false,true
0.5248172283172607,0.0,0.0,0.0,0.0,0.0,0.7388888888888889,0.4444444444444444,0.35477137999999997,0.0,0.37090256749999995,0.37090256749999995,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.049629952758550644,0.0,0.0,0.0,0.0,0.0,1.0083333333333333,0.4444444444444444,0.35477137999999997,0.0,0.3659221425,0.3659221425,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.12341443449258804,0.0,0.0,0.0,0.0,0.0,1.0194444444444444,0.4444444444444444,0.35477137999999997,0.0,0.27039958750000004,0.27039958750000004,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.17349587380886078,0.0,0.0,0.0,0.0,0.0,0.12015503875968993,0.09090909090909091,0.178258305,0.0,0.12544547499999997,0.12544547499999997,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.06630127131938934,0.0,0.0,0.0,0.0,0.0,0.12015503875968993,0.09090909090909091,0.178258305,0.0,0.1882523875,0.1882523875,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.26865124702453613,0.0,0.0,0.0,0.0,0.0,0.12015503875968993,0.09090909090909091,0.178258305,0.0,0.286620255,0.286620255,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.6357938647270203,0.0,0.0,0.0,0.0,0.0,0.12015503875968993,0.09090909090909091,0.178258305,0.0,0.54653254,0.54653254,0.0,0.0,0.0,0.0,0.0,0.0,false,true
0.15672647953033447,0.0,0.0,0.0,0.0,0.0,0.1671309192200557,0.05555555555555555,0.2696478525,0.0,0.20127885750000002,0.20127885750000002,0.0,0.0,0.0,0.0,0.0,0.0,false,false
1.0,0.0,0.0,0.0,0.0,0.0,0.1615598885793872,0.05555555555555555,0.2696478525,1.0,0.9999998999999999,0.9999998999999999,1.0,0.0,0.0,0.0,0.0,0.0,false,true
0.04964671656489372,0.0,0.0,0.0,0.0,0.0,0.16434540389972144,0.05555555555555555,0.2696478525,0.0,0.27750403999999995,0.27750403999999995,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.24399007856845856,0.0,0.0,0.0,0.0,0.0,0.1671309192200557,0.05555555555555555,0.2696478525,0.0,0.1130987175,0.1130987175,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.36280757188796997,0.0,0.0,0.0,0.0,0.0,0.1615598885793872,0.05555555555555555,0.2696478525,0.0,0.2141007525,0.2141007525,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.04568749666213989,0.0,0.0,0.0,0.0,0.0,0.16434540389972144,0.05555555555555555,0.2696478525,0.0,0.2582468175,0.2582468175,0.0,0.0,0.0,0.0,0.0,0.0,false,false
