trigger_sim_vec,A0_sim_vec,A1_sim_vec,TMP_sim_vec,LOC_sim_vec,aux_arg_sim_vec,discourse-distance,sentence-distance,context_sts,event_sim_strict,event_sts,trigger_sts,trigger_sim_strict,A0_sim_strict,A1_sim_strict,TMP_sim_strict,LOC_sim_strict,aux_arg_sim_strict,same_sentence,coreferent
0.09553177654743195,0.0,0.0,0.0,0.0,0.0,0.1638888888888889,0.0,0.1833000925,0.0,0.24299576750000002,0.32279264500000004,0.0,0.0,0.0,0.0,0.0,0.0,true,false
0.3933946192264557,0.0,0.0,0.0,0.0,0.0,0.7388888888888889,0.4444444444444444,0.35477137999999997,0.09090909090909091,0.33229509,0.33424625500000005,0.0,0.0,0.5,0.0,0.0,0.0,false,false
0.12341443449258804,0.0,0.0,0.0,0.0,0.0,1.0194444444444444,0.4444444444444444,0.35477137999999997,0.0,0.29548780249999995,0.27039958750000004,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.23685011267662048,0.0,0.0,0.0,0.0,0.0,0.027131782945736434,0.0,0.37716892,0.0,0.135424115,0.18834241499999999,0.0,0.5,0.0,0.0,0.0,0.0,true,false
0.2916303277015686,0.0,1.0,0.0,0.0,0.0,0.1309192200557103,0.0,0.2934751025,0.5,0.2026729875,0.49896628750000005,0.0,0.0,1.0,0.0,0.0,0.0,true,true
0.04568749666213989,0.0,0.0,0.0,0.0,0.0,0.16434540389972144,0.05555555555555555,0.2696478525,0.0,0.2091282,0.2582468175,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.210711270570755,0.0,0.0,0.0,0.0,0.0,0.16434540389972144,0.05555555555555555,0.2696478525,0.0,0.34694561749999997,0.279524255,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.17223991453647614,0.0,0.0,0.0,0.0,0.0,0.23119777158774374,0.16666666666666666,0.31898209499999997,0.0,0.2348143975,0.38497326249999997,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.2916303277015686,0.0,0.0,0.0,0.0,0.0,0.23676880222841226,0.16666666666666666,0.31898209499999997,0.0,0.24048029999999998,0.49896628750000005,0.0,0.0,0.0,0.0,0.0,0.0,false,true
0.48082587122917175,0.0,0.0,0.0,0.0,0.0,0.23119777158774374,0.16666666666666666,0.31898209499999997,0.0,0.33695663750000004,0.4703093025,0.0,0.0,0.0,0.0,0.0,0.0,false,false
1.0,0.0,0.0,0.0,0.0,0.0,0.23676880222841226,0.16666666666666666,0.31898209499999997,0.0,0.32900280000000004,0.9999998999999999,1.0,0.0,0.0,0.0,0.0,0.0,false,true
0.04568749666213989,0.0,0.0,0.0,0.0,0.0,0.2757660167130919,0.2222222222222222,0.24071919000000003,0.0,0.19496736250000002,0.2582468175,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.210711270570755,0.0,0.0,0.0,0.0,0.0,0.2757660167130919,0.2222222222222222,0.24071919000000003,0.0,0.17102645249999998,0.279524255,0.0,0.0,0.0,0.0,0.0,1.0,false,false
0.2484801560640335,0.0,0.0,0.0,0.0,0.0,0.23119777158774374,0.1111111111111111,0.2785742175,0.0,0.2586901925,0.31805899000000004,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,false,false
0.210711270570755,0.0,0.0,0.0,0.0,0.0,0.23676880222841226,0.1111111111111111,0.2785742175,0.0,0.249145715,0.279524255,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,false,false
1.0,0.0,0.0,0.0,0.0,0.0,0.2757660167130919,0.16666666666666666,0.23785241499999998,0.0,0.1694220775,0.9999998999999999,1.0,0.0,0.0,0.0,0.0,0.0,false,true
0.48082587122917175,1.0,0.0,0.0,0.0,0.0,0.23676880222841226,0.0,0.4703093025,0.875,0.8468632549999999,0.4703093025,0.0,1.0,1.0,1.0,0.0,0.0,true,false
0.2484801560640335,0.0,0.0,0.0,0.0,0.0,0.2757660167130919,0.05555555555555555,0.2332700775,0.0,0.15720073,0.31805899000000004,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.210711270570755,0.0,0.0,0.0,0.0,0.0,0.2757660167130919,0.05555555555555555,0.2332700775,0.0,0.16106344500000003,0.279524255,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.5066225165562914,0.0,0.2296977625,0.0,0.33872518500000004,0.21539704999999998,0.0,1.0,0.0,0.0,0.0,0.0,true,false
0.0,0.0,1.0,0.0,0.0,0.0,0.34105960264900664,0.16666666666666666,0.4546025625,0.5555555555555556,0.42341771250000004,0.39375960249999997,1.0,0.0,1.0,0.0,1.0,0.0,false,true
0.0,0.0,0.0,0.0,0.0,0.0,0.6655629139072847,0.16666666666666666,0.4546025625,0.2222222222222222,0.34577325999999997,0.233177925,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.20198675496688742,0.16666666666666666,0.4546025625,0.0,0.215689825,0.219057895,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.622090756893158,0.0,0.0,0.0,0.0,0.0,0.4370860927152318,0.16666666666666666,0.4546025625,0.5,0.524374655,0.3356355475,0.0,0.0,1.0,0.0,0.0,0.0,false,true
0.0,0.0,0.0,0.0,0.0,0.0,1.0496688741721854,0.6666666666666666,0.4011461875,0.0,0.24583229750000002,0.1896799275,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.6788079470198676,0.6666666666666666,0.4011461875,0.4444444444444444,0.46979723500000004,0.39375960249999997,1.0,1.0,0.0,0.0,0.0,0.0,false,true
0.18892784416675568,0.0,0.0,0.0,0.0,0.0,0.8211920529801324,0.6666666666666666,0.4011461875,0.0,0.4009639075,0.317324155,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.5397350993377483,0.6666666666666666,0.4011461875,0.0,0.32579877999999995,0.219057895,0.0,1.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.10318068414926529,0.0,0.0,0.0,1.1291390728476822,0.8333333333333334,0.42965939750000004,0.0,0.4222808,0.29819243500000003,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.21141444146633148,0.0,0.0,0.0,0.9503311258278145,0.8333333333333334,0.42965939750000004,0.0,0.41469046,0.43130201999999995,0.5,0.0,0.0,0.0,0.0,0.0,false,false
0.16085560619831085,0.0,0.0,0.0,0.0,0.0,0.9006622516556292,0.8333333333333334,0.42965939750000004,0.0,0.32482606999999997,0.37847351250000005,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.8112582781456954,0.8333333333333334,0.42965939750000004,0.0,0.32562207750000005,0.19674709499999998,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.7781456953642384,0.0,0.18440761,0.0,0.2563958125,0.206647285,0.0,1.0,0.0,0.0,0.0,0.0,true,false
0.0,0.0,0.0,0.0,0.0,0.0,1.1622516556291391,0.5,0.377480025,0.0,0.1818410425,0.22687819999999997,0.0,0.0,0.0,0.25,0.0,0.0,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.6788079470198676,0.5,0.377480025,0.0,0.5298718525,0.9999998999999999,1.0,0.0,0.0,0.0,0.0,0.0,false,true
0.2312222570180893,0.0,0.0,0.0,0.0,0.0,0.8211920529801324,0.5,0.377480025,0.0,0.35450231249999997,0.23377612250000002,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.4602649006622517,0.5,0.377480025,0.2222222222222222,0.36494059999999995,0.206647285,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.10318068414926529,0.0,0.0,0.0,1.2417218543046358,0.6666666666666666,0.490491515,0.0,0.2545340625,0.33102548750000005,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.21141444146633148,0.0,0.0,0.0,0.9503311258278145,0.6666666666666666,0.490491515,0.0,0.40387712,0.58218554,0.5,0.0,0.0,0.0,0.0,0.0,false,false
0.30358654260635376,0.0,0.0,0.0,0.0,0.0,0.9006622516556292,0.6666666666666666,0.490491515,0.0,0.34738651499999995,0.29974793749999995,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.7317880794701986,0.6666666666666666,0.490491515,0.0,0.3353466225,0.18341201499999998,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.2682119205298013,0.0,0.30109595749999996,0.0,0.26660323249999995,0.22687819999999997,0.0,0.0,0.0,0.0,0.0,0.0,true,false
0.1235196515917778,0.0,0.0,0.0,0.0,0.0,0.9006622516556292,0.16666666666666666,0.3944684975,0.0,0.2813438275,0.30488380000000004,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.5397350993377483,0.16666666666666666,0.3944684975,0.0,0.24155484249999998,0.1938021075,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.0,0.0,0.0,0.0,1.5794701986754967,0.16666666666666666,0.3944684975,0.0,0.39044450500000005,0.33102548750000005,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.9503311258278145,0.16666666666666666,0.3944684975,0.0,0.44061592250000003,0.58218554,0.5,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.15478673577308655,0.0,0.0,0.0,0.5,0.0,0.49299149,0.14285714285714285,0.33854797000000003,0.31176289999999995,0.0,0.0,0.0,0.0,0.0,0.0,true,false
0.32427978515625,0.0,0.0,0.0,0.0,0.0,0.022944550669216062,0.0,0.14260781,0.0,0.17203034499999997,0.36421702499999997,0.0,0.0,0.0,0.0,0.0,0.0,true,false
0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.2222222222222222,0.3958787775,0.0,0.17415335250000002,0.08075829750000002,0.0,0.0,0.0,0.0,0.0,0.0,false,false
1.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.2222222222222222,0.3958787775,0.16666666666666666,0.2507034175,0.45034458499999996,1.0,0.0,0.3333333333333333,0.0,0.0,0.5,false,true
0.0,0.0,0.0,0.0,0.0,0.0,1.088235294117647,0.0,0.31155501249999995,0.0,0.17683925499999997,0.114268235,0.0,0.0,0.0,0.0,0.0,0.0,true,false
