trigger_sim_vec,A0_sim_vec,A1_sim_vec,TMP_sim_vec,LOC_sim_vec,aux_arg_sim_vec,discourse-distance,sentence-distance,context_sts,event_sim_strict,event_sts,trigger_sts,trigger_sim_strict,A0_sim_strict,A1_sim_strict,TMP_sim_strict,LOC_sim_strict,aux_arg_sim_strict,same_sentence,coreferent
0.09553177654743195,0.0,0.0,0.0,0.0,0.0,0.1638888888888889,0.0,0.1833000925,0.0,0.24299576750000002,0.32279264500000004,0.0,0.0,0.0,0.0,0.0,0.0,true,false
0.23685011267662048,0.0,0.0,0.0,0.0,0.0,0.027131782945736434,0.0,0.37716892,0.0,0.135424115,0.18834241499999999,0.0,0.5,0.0,0.0,0.0,0.0,true,false
0.2916303277015686,0.0,1.0,0.0,0.0,0.0,0.1309192200557103,0.0,0.2934751025,0.5,0.2026729875,0.49896628750000005,0.0,0.0,1.0,0.0,0.0,0.0,true,true
0.48082587122917175,1.0,0.0,0.0,0.0,0.0,0.23676880222841226,0.0,0.4703093025,0.875,0.8468632549999999,0.4703093025,0.0,1.0,1.0,1.0,0.0,0.0,true,false
0.0,0.0,0.0,0.0,0.0,0.0,0.5066225165562914,0.0,0.2296977625,0.0,0.33872518500000004,0.21539704999999998,0.0,1.0,0.0,0.0,0.0,0.0,true,false
0.0,0.0,0.0,0.0,0.0,0.0,0.7781456953642384,0.0,0.18440761,0.0,0.2563958125,0.206647285,0.0,1.0,0.0,0.0,0.0,0.0,true,false
0.0,0.0,0.0,0.0,0.0,0.0,0.2682119205298013,0.0,0.30109595749999996,0.0,0.26660323249999995,0.22687819999999997,0.0,0.0,0.0,0.0,0.0,0.0,true,false
0.0,0.0,0.15478673577308655,0.0,0.0,0.0,0.5,0.0,0.49299149,0.14285714285714285,0.33854797000000003,0.31176289999999995,0.0,0.0,0.0,0.0,0.0,0.0,true,false
0.32427978515625,0.0,0.0,0.0,0.0,0.0,0.022944550669216062,0.0,0.14260781,0.0,0.17203034499999997,0.36421702499999997,0.0,0.0,0.0,0.0,0.0,0.0,true,false
0.0,0.0,0.0,0.0,0.0,0.0,1.088235294117647,0.0,0.31155501249999995,0.0,0.17683925499999997,0.114268235,0.0,0.0,0.0,0.0,0.0,0.0,true,false
