trigger_sim_vec,A0_sim_vec,A1_sim_vec,TMP_sim_vec,LOC_sim_vec,aux_arg_sim_vec,discourse-distance,sentence-distance,context_sts,event_sim_strict,event_sts,trigger_sts,trigger_sim_strict,A0_sim_strict,A1_sim_strict,TMP_sim_strict,LOC_sim_strict,aux_arg_sim_strict,same_sentence,coreferent
0.0,0.0,0.0,0.0,0.0,0.0,0.3972222222222222,0.2222222222222222,0.2171445025,0.0,0.25977757749999997,0.25977757749999997,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.6666666666666666,0.31391035749999996,0.0,0.25977757749999997,0.25977757749999997,0.0,0.0,0.0,0.0,0.0,0.0,false,false
1.0000001192092896,0.0,0.0,0.0,0.0,0.0,0.7277777777777777,0.4444444444444444,0.35477137999999997,1.0,0.9999998999999999,0.9999998999999999,1.0,0.0,0.0,0.0,0.0,0.0,false,true
0.12205509841442108,0.0,0.0,0.0,0.0,0.0,0.015503875968992248,0.0,0.6283606225,0.0,0.28518866750000005,0.28518866750000005,0.0,0.0,0.0,0.0,0.0,0.0,true,false
0.06630127131938934,0.0,0.0,0.0,0.0,0.0,0.12015503875968993,0.09090909090909091,0.178258305,0.0,0.1882523875,0.1882523875,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.26865124702453613,0.0,0.0,0.0,0.0,0.0,0.12015503875968993,0.09090909090909091,0.178258305,0.0,0.286620255,0.286620255,0.0,0.0,0.0,0.0,0.0,0.0,false,false
0.057014379650354385,0.0,0.0,0.0,0.0,0.0,0.1392757660167131,0.0,0.68787642,0.0,0.2282359725,0.2282359725,0.0,0.0,0.0,0.0,0.0,0.0,true,false
0.23342150449752808,0.0,0.0,0.0,0.0,0.0,0.15041782729805014,0.0,0.41844929,0.0,0.1799091875,0.1799091875,0.0,0.0,0.0,0.0,0.0,0.0,true,false
0.26060181856155396,0.0,0.0,0.0,0.0,0.0,0.15041782729805014,0.0,0.40149976750000005,0.0,0.11906356499999998,0.11906356499999998,0.0,0.0,0.0,0.0,0.0,0.0,true,false
0.15672647953033447,0.0,0.0,0.0,0.0,0.0,0.1615598885793872,0.0,0.6468452075,0.0,0.20127885750000002,0.20127885750000002,0.0,0.0,0.0,0.0,0.0,0.0,true,false
